param_index	reaction_id	source	prior	gen1	gen2	gen3	gen4	gen5	gen6	gen7	gen8	gen9	gen10	gen11	gen12	gen13	gen14	gen15	gen16	gen17	gen18	gen19	gen20	gen21	gen22	gen23	gen24	gen25	gen26	gen27	gen28	gen29	gen30	gen31	gen32
3044	r_2932	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3045	r_2932_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3046	r_2933	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3047	r_2933_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3048	r_2934	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3049	r_2934_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3050	r_2935	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3051	r_2935_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3052	r_2936	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3053	r_2936_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3054	r_2937	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3055	r_2937_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3056	r_2938	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3057	r_2938_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3058	r_2939	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3059	r_2939_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3060	r_2940	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3061	r_2940_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3062	r_2941	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3063	r_2941_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3064	r_2942	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3065	r_2942_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3066	r_2943	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3067	r_2943_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3068	r_2944	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3069	r_2944_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3070	r_2945	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3071	r_2945_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3072	r_2946	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3073	r_2946_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3074	r_2947	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3075	r_2947_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3076	r_2948	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3077	r_2948_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3078	r_2949	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3079	r_2949_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3080	r_2950	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3081	r_2950_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3082	r_2951	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3083	r_2951_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3084	r_2952	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3085	r_2952_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3086	r_2953	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3087	r_2953_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3088	r_2954	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3089	r_2954_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3090	r_2955	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3091	r_2955_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3092	r_2956	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3093	r_2956_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3094	r_2957	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3095	r_2957_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3096	r_2958	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3097	r_2958_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3098	r_2959	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
3099	r_2959_REV	brenda	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667	0.0034626667
