uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C
P32802	YLR083C	1.57794E-08	1.4687E-08	1.07219E-08	1.37969E-08	1.44038E-08	1.72764E-08	1.13693E-08	1.25831E-08	1.38373E-08	1.319E-08	1.38778E-08	1.15311E-08
P38144	YBR245C	7.40418E-09	6.91866E-09	4.6334E-08	6.4736E-09	6.75682E-09	2.46401E-08	5.34072E-09	0	6.51406E-09	0	0	5.42164E-09
P36088	YKL069W	1.28275E-07	3.62817E-07	8.72297E-08	3.40233E-07	0	0	2.80514E-07	3.10538E-07	3.41929E-07	1.07442E-07	1.13042E-07	9.38373E-08
P32266	YOR211C	9.7104E-09	0	0	2.5773E-08	0	1.0641E-08	6.99958E-09	7.76832E-09	0	7.49032E-08	8.57752E-09	4.12765E-08
P38822	YHR114W	1.7155E-08	0	1.16525E-08	1.49702E-08	1.5658E-08	1.87734E-08	1.23403E-08	1.36755E-08	1.50511E-08	4.35333E-08	1.50916E-08	1.25426E-08
Q08285	YOL142W	0	7.54757E-08	1.66935E-07	0	0	0	0	6.46001E-08	2.15743E-07	2.05617E-07	4.14005E-07	1.7958E-07
P47123	YJR074W	0	2.67011E-07	5.90568E-07	0	5.00234E-07	0	0	0	8.29648E-08	7.27413E-07	0	6.90583E-08
Q12100	YDL025C	1.77215E-08	0	3.65354E-08	1.54962E-08	1.6184E-08	0	0	1.41205E-08	1.55771E-08	4.50037E-08	1.56176E-08	7.522E-08
Q06089	YPR098C	1.53354E-07	0	1.04284E-07	4.06751E-07	1.39997E-07	1.68154E-07	0	1.22401E-07	1.34774E-07	1.28448E-07	1.35142E-07	0
P29029	YLR286C	6.28781E-08	1.93399E-08	1.40801E-08	5.49855E-08	1.89353E-08	2.27385E-08	1.49297E-08	1.65481E-08	1.8207E-08	0	0	0
P40533	YIL039W	0	0	1.85711E-08	7.24618E-08	0	2.99404E-08	5.97428E-08	0	7.28227E-08	2.29004E-08	2.40737E-08	1.99872E-08
Q12743	YDR411C	4.61272E-08	4.3015E-08	9.51393E-08	2.34138E-07	4.21096E-08	0	3.32581E-08	0	4.05385E-08	0	0	0
Q12009	YDL201W	6.11278E-08	0	1.26079E-07	5.34549E-08	0	6.70268E-08	4.40723E-08	4.87895E-08	1.62941E-07	1.55293E-07	0	1.35629E-07
P25372	YCR083W	2.24187E-07	0	4.62397E-07	5.94626E-07	6.20751E-07	0	9.38221E-07	1.03864E-06	1.97025E-07	0	0	0
Q12389	YDL031W	8.2943E-09	0	1.7155E-08	7.2828E-09	7.56602E-09	0	5.98808E-09	2.01086E-08	7.2828E-09	2.11201E-08	0	0
Q12754	YPL012W	0	0	2.34263E-08	5.17888E-09	0	0	1.29877E-08	0	1.58199E-08	4.97658E-09	3.0345E-08	0
Q08096	YOL010W	4.10082E-08	1.15989E-07	2.78769E-08	3.58476E-08	3.74255E-08	0	0	3.27321E-08	3.60499E-08	3.43505E-08	3.61308E-08	2.99809E-08
P39998	YEL015W	2.14033E-08	0	4.4133E-08	5.67532E-08	1.95422E-08	2.34668E-08	1.54153E-08	5.18001E-08	5.70365E-08	1.79238E-08	0	1.5658E-08
Q06137	YLR345W	0	0	9.58886E-08	1.95432E-07	1.28727E-07	1.54617E-07	0	0	2.13629E-08	0	0	0
P53224	YGR038W	9.16945E-08	8.55078E-08	6.23541E-08	0	8.37081E-08	1.00544E-07	6.61108E-08	7.31869E-08	8.0585E-08	7.68028E-08	8.08055E-08	0
P40564	YIR004W	0	8.93417E-08	2.14843E-08	0	0	0	2.2779E-08	0	0	8.02463E-08	8.44283E-08	2.12572E-07
P52286	YDR328C	0	1.06104E-07	7.73737E-08	9.94996E-08	1.03871E-07	3.78411E-07	0	2.7545E-07	9.99957E-08	0	5.82013E-07	2.52456E-07
P20107	YMR243C	0	2.84029E-08	2.07155E-08	2.66227E-08	2.7796E-08	3.33795E-08	2.19698E-08	2.43165E-08	2.67441E-08	2.54898E-08	2.6825E-08	2.22935E-08
P35845	YAR042W	0	0	0	1.65481E-08	3.30558E-08	2.0756E-08	4.49106E-09	4.97658E-09	0	5.21934E-09	5.50256E-09	0
P25303	YMR214W	0	3.66163E-08	0	3.43505E-08	3.58476E-08	4.30721E-08	2.8322E-08	3.13565E-08	3.45124E-08	0	0	2.64351E-07
P31384	YAL021C	0	1.31495E-08	2.90907E-08	1.23403E-08	1.28663E-08	0	1.01555E-08	0	0	1.18143E-08	7.21248E-08	0
P53875	YNL185C	1.58042E-07	0	3.25968E-07	1.38205E-07	0	0	0	3.82598E-07	1.38894E-07	1.32375E-07	4.22425E-07	3.5066E-07
P32453	YNL315C	5.15829E-08	0	3.50788E-08	4.5108E-08	4.70898E-08	5.65607E-08	3.71827E-08	2.38978E-07	4.5333E-08	4.32052E-08	0	0
Q06168	YLR321C	3.22871E-08	0	6.66251E-08	2.82411E-08	0	0	2.3305E-08	2.5773E-08	8.61045E-08	8.2063E-08	0	0
Q07914	YLR008C	1.43254E-07	1.33589E-07	9.74159E-08	1.25273E-07	1.30777E-07	1.57079E-07	0	1.1434E-07	1.25898E-07	1.19989E-07	1.26242E-07	1.04795E-07
P38604	YHR072W	4.12781E-08	1.27044E-08	2.80792E-08	1.18952E-08	1.24212E-08	1.49297E-08	0	0	0	0	1.19762E-08	0
P35184	YIR012W	3.17206E-08	2.95763E-08	2.15652E-08	2.77151E-08	2.89289E-08	0	2.28599E-08	2.52875E-08	2.78769E-08	2.65418E-08	2.79579E-08	2.31836E-08
P36526	YBR282W	1.79343E-07	1.67243E-07	3.69904E-07	0	0	1.96651E-07	3.9219E-07	4.34167E-07	1.57614E-07	0	0	1.31195E-07
P53100	YGL185C	3.8963E-08	3.63331E-08	2.65013E-08	3.40673E-08	3.55643E-08	4.27088E-08	2.80792E-08	3.10733E-08	3.42292E-08	3.26108E-08	3.43101E-08	2.84838E-08
P10962	YAL025C	0	5.11572E-08	3.73041E-08	0	0	6.01531E-08	1.19966E-07	4.37858E-08	4.82121E-08	0	1.4663E-07	1.21719E-07
Q12341	YPL001W	3.97722E-08	0	0	1.05529E-07	3.63331E-08	1.32322E-07	0	0	3.49574E-08	1.93435E-07	3.50788E-08	8.82781E-08
Q06705	YLR380W	0	3.22871E-08	0	0	3.15993E-08	0	2.49638E-08	0	0	2.90098E-08	3.05068E-08	2.5328E-08
P38120	YBR146W	6.39677E-08	1.80928E-07	1.31936E-07	1.69666E-07	0	7.01411E-08	4.61199E-08	5.10565E-08	5.62176E-08	0	0	1.4193E-07
P38109	YBR139W	2.43569E-08	2.27385E-08	1.65886E-08	2.13224E-08	2.2253E-08	0	5.32915E-08	5.89955E-08	2.14033E-08	2.03918E-08	2.14843E-08	1.78429E-08
P48016	YPR026W	0	0	4.12692E-09	3.07901E-08	1.67909E-08	3.85988E-08	4.36968E-09	0	0	1.54153E-08	5.34072E-09	0
P47001	YJL158C	0	8.36899E-08	6.10287E-08	7.84807E-08	8.19287E-08	9.84064E-08	1.96256E-07	7.16312E-08	0	7.51698E-08	7.90876E-08	6.56516E-08
P47148	YJR111C	1.8856E-07	5.79735E-08	1.28225E-07	5.43649E-08	5.67536E-08	2.06757E-07	4.48228E-08	4.96201E-08	5.4636E-08	5.20716E-08	0	0
Q07915	YLR009W	0	1.01869E-07	7.42854E-08	9.55281E-08	9.97254E-08	0	2.38886E-07	0	9.60043E-08	9.14983E-08	2.91984E-07	7.99121E-08
Q12034	YDR515W	0	0	0	1.51808E-07	2.73105E-08	3.28131E-08	2.15652E-08	2.38714E-08	2.6299E-08	7.5979E-08	0	6.6358E-08
P53860	YNL231C	0	1.24568E-07	9.08376E-08	1.16814E-07	4.02172E-08	1.46472E-07	3.17611E-08	0	0	0	0	1.87008E-07
P38853	YHR158C	6.4736E-09	6.02854E-09	0	5.6644E-09	5.90716E-09	7.0805E-09	4.6529E-09	5.13842E-09	5.6644E-09	0	0	4.73382E-09
Q02908	YPL086C	0	0	1.42824E-08	1.84093E-08	1.9178E-08	6.99396E-08	0	0	1.84902E-08	1.76001E-08	5.62091E-08	8.92948E-08
P33309	YNL001W	3.78301E-08	3.52811E-08	2.57326E-08	3.30963E-08	0	0	2.727E-08	3.01832E-08	0	3.16802E-08	1.01102E-07	1.60612E-07
Q04304	YMR090W	0	8.25129E-08	0	0	0	0	1.93495E-07	4.09934E-07	2.35859E-07	2.24788E-07	2.36504E-07	6.47279E-08
Q08446	YOR057W	0	0	2.4802E-08	1.85044E-07	1.0094E-07	3.99745E-08	2.6299E-08	2.90907E-08	3.20443E-08	3.05473E-08	3.21252E-08	2.66631E-08
P36517	YLR439W	5.13239E-08	4.78609E-08	1.05858E-07	0	4.68539E-08	0	3.70209E-08	1.24249E-07	4.51056E-08	0	0	2.17931E-07
Q03103	YML130C	0	1.9259E-08	0	1.80856E-08	0	0	0	0	0	5.25167E-08	5.52534E-08	1.98842E-07
P50946	YNL099C	0	7.64933E-08	0	4.16368E-07	7.48834E-08	8.99442E-08	5.91412E-08	6.54712E-08	7.20896E-08	2.0839E-07	0	0
P38792	YHR069C	4.2481E-08	3.96103E-08	2.65755E-07	3.71423E-08	0	4.65808E-08	0	0	0	0	3.74255E-08	3.10733E-08
P39994	YEL020C	0	0	0	0	1.90162E-08	0	0	0	1.83284E-08	5.29674E-08	2.41594E-07	8.85305E-08
P36051	YKL165C	9.42718E-09	0	6.43314E-09	2.50043E-08	8.61798E-09	1.03578E-08	6.79728E-09	0	8.2943E-09	7.8897E-09	8.2943E-09	6.91866E-09
Q08162	YOL021C	2.49638E-08	7.6874E-09	5.58348E-09	2.18079E-08	7.52556E-09	0	5.94762E-09	0	0	6.8782E-09	0	1.82475E-08
P38768	YHR034C	4.54847E-08	4.24158E-08	3.09114E-08	3.97722E-08	4.15233E-08	4.98746E-08	3.28131E-08	3.62926E-08	3.99745E-08	3.81133E-08	0	3.32581E-08
P39965	YER087W	1.99468E-08	0	0	1.01164E-07	5.51846E-08	2.18484E-08	1.43633E-08	1.59008E-08	0	0	1.75596E-08	1.45656E-08
P21182	YOL052C	0	3.3865E-08	2.46806E-08	9.63017E-08	1.00533E-07	3.98126E-08	0	0	2.93545E-07	0	3.20039E-08	2.65418E-08
P38629	YNL290W	4.63445E-08	4.32178E-08	3.15183E-08	4.05276E-08	4.23082E-08	0	3.342E-08	3.69804E-08	4.07295E-08	3.88011E-08	4.08407E-08	3.39055E-08
P32461	YKL191W	2.24958E-08	6.36343E-08	0	5.96732E-08	0	2.46806E-08	0	1.79642E-08	1.97849E-08	5.71558E-08	0	1.64672E-08
P40169	YNL194C	5.63248E-08	0	3.83156E-08	4.92548E-08	5.1419E-08	6.17606E-08	1.23172E-07	4.49559E-08	4.95004E-08	4.71772E-08	4.96359E-08	4.12033E-08
Q03559	YMR295C	1.1102E-07	0	7.54959E-08	9.70854E-08	0	1.21734E-07	2.42781E-07	8.86119E-08	9.75693E-08	9.299E-08	9.78359E-08	8.1215E-08
P25586	YCL059C	0	4.85904E-08	3.5443E-08	4.55661E-08	4.7568E-08	1.73294E-07	0	4.15892E-08	0	4.36438E-08	4.59185E-08	3.81133E-08
P32604	YJL155C	0	0	1.99872E-08	3.37826E-07	2.6825E-08	1.86992E-07	0	0	7.8314E-08	0	0	0
P47075	YJL012C	0	1.29877E-08	0	0	0	0	1.00341E-08	0	1.22189E-08	1.16525E-08	3.71827E-08	0
P34164	YGL208W	1.02165E-07	0	2.29004E-08	2.94549E-08	9.32668E-08	3.694E-08	0	0	0	8.55725E-08	0	0
P40348	YJR068W	0	1.2344E-07	2.96976E-08	3.81538E-08	3.98531E-08	1.45146E-07	9.54387E-08	0	0	3.65354E-08	3.84775E-08	3.19229E-08
P36081	YKL077W	0	0	7.61138E-08	0	3.37032E-08	4.0464E-08	2.66227E-08	2.94549E-08	0	9.37507E-08	3.25298E-08	2.69868E-08
P38069	YBR015C	1.88139E-08	0	7.42854E-08	1.64672E-08	1.71955E-08	0	1.35541E-08	1.50107E-08	1.65481E-08	0	0	0
P07347	YHR013C	0	7.64933E-08	5.57806E-08	7.17319E-08	0	0	1.79379E-07	6.54712E-08	7.20896E-08	0	7.22866E-08	0
P35817	YLR399C	4.56975E-08	4.26141E-08	1.02364E-08	1.319E-08	1.37564E-08	1.65077E-08	3.29344E-08	1.20166E-08	0	0	0	0
P32597	YIL126W	0	0	1.99063E-08	4.41014E-09	0	1.67909E-08	0	0	0	1.28258E-08	0	3.68995E-09
0	0	0	0	2.07964E-08	0	0	0	0	0	0	2.56112E-08	1.56328E-07	2.0567E-07
P32319	YBL017C	3.96508E-09	3.69804E-09	2.69868E-09	3.46742E-09	0	0	0	3.16802E-09	0	0	3.49574E-09	2.90098E-09
P53064	YGL244W	2.09583E-08	1.95422E-08	1.42419E-08	0	1.91376E-08	2.29813E-08	1.5132E-08	1.67504E-08	1.84093E-08	0	1.84902E-08	1.53343E-08
Q05543	YDR289C	3.44719E-08	0	2.34263E-08	9.14489E-08	3.14779E-08	3.77896E-08	7.53972E-08	2.75128E-08	0	2.88884E-08	3.03855E-08	2.52066E-08
Q3E776	YBR255C-A	2.45486E-07	2.28922E-07	1.66935E-07	2.14673E-07	2.24105E-07	8.16431E-07	1.76993E-07	1.95936E-07	2.15743E-07	0	0	0
P32804	YGL255W	1.20676E-07	0	2.70677E-08	1.05529E-07	1.10165E-07	4.36264E-08	0	0	0	3.3339E-08	3.50788E-08	2.90907E-08
Q12314	YOR021C	9.79751E-08	2.77115E-07	6.66251E-08	8.56773E-08	8.94417E-08	1.0743E-07	0	7.81995E-08	2.61161E-07	2.48903E-07	0	0
P38281	YBR151W	5.21064E-08	0	0	4.55661E-08	4.7568E-08	5.71348E-08	3.75873E-08	4.15892E-08	4.5793E-08	0	0	0
P43556	YFL047W	0	1.319E-08	2.91312E-08	0	0	0	0	0	0	6.87059E-08	1.24617E-08	3.13565E-08
Q08421	YOR051C	3.40673E-08	9.63846E-08	2.31836E-08	0	3.11137E-08	0	7.45204E-08	0	9.08359E-08	2.85243E-08	0	2.49234E-08
Q04969	YML055W	1.3059E-07	1.21779E-07	2.69349E-07	1.14199E-07	1.19216E-07	0	9.41545E-08	1.04232E-07	1.14768E-07	1.09382E-07	0	0
P40548	YIL016W	1.56454E-07	1.45898E-07	1.06392E-07	1.36816E-07	0	0	1.12802E-07	1.24875E-07	1.37498E-07	1.31044E-07	1.37874E-07	1.14451E-07
P25040	YOL022C	3.46338E-08	0	2.35477E-08	0	0	0	7.56934E-08	2.76342E-08	3.04259E-08	8.7935E-08	3.05068E-08	7.68E-08
Q12355	YDR055W	0	2.82006E-08	6.23541E-08	0	0	3.31367E-08	2.18079E-08	7.31869E-08	2.65822E-08	2.5328E-08	8.08055E-08	2.21316E-08
P38882	YHR196W	1.99872E-08	1.86521E-08	0	1.74787E-08	1.82475E-08	2.19293E-08	1.44038E-08	0	1.75596E-08	1.67504E-08	1.76001E-08	1.46061E-08
P32317	YEL052W	0	2.26576E-08	1.65077E-08	6.44338E-08	6.72648E-08	2.66227E-08	0	0	2.13629E-08	0	0	1.77619E-08
Q05902	YLR299W	0	0	3.30558E-08	0	1.46465E-08	0	1.15716E-08	3.88011E-08	4.27229E-08	1.34327E-08	0	3.55643E-08
Q02932	YPL125W	0	0	5.34072E-09	2.07964E-08	7.16142E-09	0	5.6644E-09	0	2.08774E-08	1.99063E-08	6.91866E-09	5.74532E-09
P39993	YEL022W	0	0	0	1.19357E-08	4.12692E-09	0	3.24489E-09	0	3.95699E-09	1.14502E-08	3.96913E-09	3.29344E-09
Q08223	YOL053W	0	0	0	3.18825E-08	0	3.99745E-08	2.6299E-08	0	0	3.05473E-08	0	2.66631E-08
P40066	YER107C	0	0	8.53249E-08	0	3.77492E-08	4.53609E-08	0	0	3.63735E-08	3.46338E-08	3.64545E-08	9.1788E-08
P39103	YML129C	0	5.42504E-07	0	1.54303E-06	0	6.379E-07	2.43464E-06	0	1.55072E-06	4.87275E-07	0	0
Q03246	YMR188C	0	0	5.61581E-08	0	0	0	3.45607E-07	6.59142E-08	7.25771E-08	6.91708E-08	7.27754E-08	6.04116E-08
P47006	YJL148W	2.57398E-07	0	0	7.42117E-08	0	9.30535E-08	0	0	0	0	2.2683E-07	6.20806E-08
P35996	YKL170W	0	5.55145E-07	4.04824E-07	0	0	0	4.29214E-07	0	1.72494E-07	1.64397E-07	1.72965E-07	1.4358E-07
P38074	YBR034C	0	0	0	0	0	0	9.76429E-08	0	1.19021E-07	1.13434E-07	0	3.26512E-08
Q02793	YGL213C	3.61712E-08	0	7.45848E-08	0	3.30154E-08	3.96508E-08	0	0	3.17611E-08	3.03045E-08	9.66553E-08	2.64608E-08
Q08962	YPL211W	1.27143E-07	0	0	0	0	1.39413E-07	9.16686E-08	0	1.11738E-07	3.23003E-07	1.12044E-07	2.82102E-07
P40343	YNR006W	0	1.64268E-08	1.19762E-08	8.94567E-08	1.61031E-08	1.12169E-07	1.27044E-08	0	1.54962E-08	0	0	0
P53741	YNR051C	0	0	4.91743E-08	6.32361E-08	2.17675E-08	0	0	1.90162E-08	0	1.99872E-08	2.09987E-08	5.2899E-08
Q02199	YGL172W	0	2.55707E-08	5.65392E-08	2.39523E-08	2.50447E-08	9.11673E-08	1.97445E-08	0	2.40737E-08	0	2.41546E-08	0
Q05933	YLR370C	0	0	2.69349E-07	3.46373E-07	0	4.34314E-07	9.41545E-08	0	1.14768E-07	1.09382E-07	0	0
Q06146	YLR257W	1.54119E-07	0	3.45528E-08	4.44352E-08	4.63874E-08	5.57171E-08	1.11119E-07	4.05571E-08	4.46565E-08	0	0	0
P40956	YGL181W	0	0	7.48866E-08	9.63017E-08	0	0	2.61776E-08	0	0	0	3.20039E-08	2.65418E-08
P53883	YNL175C	0	3.29344E-08	7.28155E-08	3.0871E-08	3.22466E-08	3.87202E-08	2.54493E-08	2.81602E-08	0	0	0	2.58135E-08
P53256	YGR095C	9.10374E-08	8.48948E-08	1.87768E-07	7.96103E-08	0	9.98229E-08	6.5637E-08	0	0	7.62521E-08	2.43331E-07	6.65968E-08
P35178	YDR087C	0	0	4.34994E-08	5.59388E-08	0	0	4.61199E-08	5.10565E-08	5.62176E-08	5.35788E-08	5.63713E-08	4.67944E-08
P39984	YEL056W	3.56048E-08	3.31772E-08	0	3.11137E-08	3.24894E-08	3.90034E-08	2.56516E-08	2.84029E-08	3.12756E-08	2.9819E-08	0	7.89573E-08
P25371	YCR011C	7.64694E-09	0	5.17888E-09	6.6759E-09	6.95912E-09	8.37522E-09	5.50256E-09	0	6.71636E-09	0	2.03918E-08	0
P48445	YDL141W	1.49297E-08	1.39182E-08	0	1.30686E-08	0	1.63863E-08	1.07624E-08	0	0	1.25021E-08	0	3.31367E-08
P14741	YKR026C	0	0	2.17675E-07	0	5.0344E-08	0	1.20596E-07	0	0	1.40099E-07	0	4.03386E-08
Q07807	YLL013C	0	0	0	2.68654E-08	2.80388E-08	1.11265E-08	0	0	8.9012E-09	8.4966E-09	8.94166E-09	2.24958E-08
P43561	YFL041W	0	0	3.63331E-08	4.67442E-08	0	5.86124E-08	1.27044E-08	1.40801E-08	0	0	1.55366E-08	1.29067E-08
P38737	YHL030W	0	0	6.2713E-09	2.65013E-09	0	0	2.18484E-09	2.41951E-09	0	3.33795E-08	2.67036E-09	0
Q12406	YPR034W	2.69464E-08	2.51257E-08	1.83284E-08	0	2.45997E-08	2.95358E-08	0	0	2.36691E-08	2.25767E-08	2.375E-08	1.9704E-08
P53152	YGL087C	1.98572E-07	1.85174E-07	4.09564E-07	1.73648E-07	0	0	4.3424E-07	4.80717E-07	0	1.66323E-07	0	1.45262E-07
P36152	YKR071C	0	0	0	1.1843E-07	4.07618E-08	4.89598E-08	9.76429E-08	1.08094E-07	3.92462E-08	0	0	9.90704E-08
P32911	YNL244C	2.90585E-07	2.70979E-07	5.99346E-07	0	2.65276E-07	0	1.2161E-06	7.03469E-07	2.55379E-07	0	0	0
P47133	YJR088C	5.91295E-08	0	1.21957E-07	5.17075E-08	0	6.48359E-08	0	0	1.57614E-07	4.95263E-08	5.21072E-08	0
P21375	YJR051W	2.49234E-08	0	9.83514E-08	1.26476E-07	0	2.73105E-08	0	0	2.18889E-08	0	0	0
Q04080	YDR434W	2.24958E-08	2.09987E-08	1.52939E-08	5.96732E-08	2.05537E-08	2.46806E-08	0	0	0	1.88544E-08	0	1.64672E-08
Q06078	YLR409C	2.76342E-08	0	6.19038E-09	7.97062E-09	8.33476E-09	0	6.55452E-09	0	0	7.64694E-09	8.05154E-09	6.6759E-09
P38930	YOR039W	7.20884E-08	6.72247E-08	0	6.30403E-08	6.58098E-08	7.90455E-08	5.19749E-08	0	0	0	6.35275E-08	5.27352E-08
P16370	YIL021W	5.15829E-08	0	3.50788E-08	0	4.70898E-08	5.65607E-08	3.71827E-08	4.11713E-08	0	4.32052E-08	0	3.77492E-08
P39969	YER114C	0	7.20188E-09	1.59817E-08	2.05132E-08	7.0805E-09	8.4966E-09	0	6.19038E-09	0	0	0	0
P34909	YER068W	0	0	1.31495E-08	5.12851E-08	1.76406E-08	2.1201E-08	0	1.54153E-08	0	1.6184E-08	1.70337E-08	1.4161E-08
P40011	YER010C	8.42838E-08	7.85972E-08	5.73148E-08	0	7.69432E-08	0	0	6.7272E-08	7.40721E-08	0	2.2528E-07	6.16562E-08
P32583	YKR092C	0	3.21657E-08	7.11129E-08	3.01427E-08	0	0	7.53972E-08	2.75128E-08	0	0	0	0
P38068	YBR014C	1.05815E-07	0	7.19561E-08	9.25328E-08	0	1.16026E-07	7.6291E-08	8.44566E-08	9.29941E-08	8.86292E-08	9.32482E-08	7.74065E-08
Q05946	YLR222C	0	0	7.72786E-09	0	0	1.25021E-08	8.21338E-09	0	9.99362E-09	9.54856E-09	0	8.33476E-09
Q12292	YOL083W	3.40673E-08	3.17611E-08	2.31836E-08	9.03852E-08	9.43564E-08	3.7385E-08	2.45592E-08	2.71891E-08	0	0	0	0
P13259	YGR202C	0	0	0	0	0	0	0	2.59753E-08	0	2.727E-08	2.86861E-08	1.38198E-07
P38089	YBR125C	0	0	0	0	3.35413E-08	0	0	8.89732E-08	3.22871E-08	3.07901E-08	0	0
Q12306	YDR510W	3.23489E-07	3.01663E-07	2.19979E-07	8.58011E-07	0	3.54708E-07	0	0	0	8.21817E-07	0	0
Q04081	YDR435C	4.90885E-08	4.57764E-08	1.01247E-07	4.29268E-08	4.48131E-08	1.63257E-07	3.54025E-08	0	0	0	0	0
Q12133	YLR066W	0	0	8.42143E-08	1.08296E-07	0	0	2.70816E-07	9.88446E-08	1.08836E-07	1.03728E-07	0	0
Q05775	YLR192C	6.90644E-08	0	0	6.03959E-08	1.91233E-07	7.57298E-08	4.97949E-08	1.67196E-07	0	5.78481E-08	0	0
Q12404	YOR288C	0	0	0	1.36816E-07	1.42827E-07	0	1.12802E-07	4.11713E-08	0	0	0	1.14451E-07
P37293	YGR147C	0	0	4.1107E-08	1.60334E-07	5.51846E-08	6.62832E-08	0	0	0	5.0632E-08	0	4.42208E-08
P22203	YOR332W	0	7.91377E-08	0	0	0	0	3.55154E-07	0	2.26212E-07	4.12592E-07	0	6.20806E-08
Q12374	YPR155C	1.78833E-08	0	3.68995E-08	9.08554E-08	0	1.96231E-08	1.29067E-08	0	0	0	0	0
Q08920	YPL178W	1.01772E-07	9.49054E-08	6.92072E-08	8.89978E-08	0	1.11594E-07	0	0	8.94417E-08	0	8.96861E-08	7.44496E-08
Q08979	YPL263C	0	0	6.46701E-08	4.34561E-08	0	0	0	0	0	1.37159E-08	0	1.19762E-08
0	0	1.34192E-07	1.25138E-07	0	0	0	0	5.61593E-07	6.21701E-07	0	1.12399E-07	1.18256E-07	0
P32799	YGL191W	2.18649E-07	2.03897E-07	0	0	0	2.39751E-07	1.57644E-07	1.74517E-07	1.92158E-07	0	1.92683E-07	1.59949E-07
Q99325	YOR152C	0	0	4.96363E-08	1.93602E-07	2.02108E-07	2.42756E-07	0	0	6.41485E-08	0	0	0
P52891	YDL116W	0	0	0	3.64949E-08	1.25426E-08	8.75761E-08	0	0	1.20975E-08	0	0	0
Q03774	YDR165W	3.02236E-08	8.55078E-08	2.05537E-08	8.01852E-08	0	0	6.61108E-08	0	0	0	0	2.21316E-08
Q12331	YDR262W	0	5.68271E-07	2.61467E-07	0	6.04719E-08	0	1.44857E-07	0	0	0	0	0
P53326	YGR266W	0	0	5.74459E-08	1.27449E-08	1.32709E-08	1.59412E-08	0	0	0	0	3.88821E-08	3.22871E-08
P35127	YJR099W	8.31437E-08	2.35165E-07	0	7.27074E-08	7.59022E-08	9.11673E-08	5.99455E-08	6.63617E-08	7.307E-08	6.96406E-08	0	0
P35180	YGR082W	0	1.16497E-07	0	1.09245E-07	1.14045E-07	0	9.007E-08	9.97104E-08	1.0979E-07	6.07364E-07	1.1009E-07	0
P47141	YJR101W	0	0	0	6.00325E-08	6.26701E-08	0	4.94955E-08	5.4793E-08	6.03319E-08	5.75001E-08	6.0497E-08	5.02194E-08
O13585	YPR089W	0	0	6.79728E-09	2.64204E-08	9.1035E-09	1.09242E-08	0	0	0	2.5328E-08	8.77982E-09	7.2828E-09
P32860	YKL040C	7.29923E-08	0	4.96363E-08	0	6.66348E-08	0	5.26267E-08	5.82592E-08	6.41485E-08	6.11379E-08	6.43241E-08	5.33959E-08
P12611	YOR043W	0	0	5.39546E-08	2.28599E-08	0	8.69999E-08	5.72056E-08	0	2.29813E-08	0	0	0
P40335	YJL053W	3.8963E-08	0	8.03358E-08	3.40673E-08	3.55643E-08	4.27088E-08	0	0	3.42292E-08	0	0	0
Q05871	YLR284C	6.32378E-08	5.89713E-08	0	1.6773E-07	5.77299E-08	6.93408E-08	0	5.04739E-08	5.55763E-08	5.29674E-08	0	0
Q02486	YMR072W	7.25131E-07	0	0	3.31348E-07	1.14045E-07	0	0	5.7877E-07	0	0	0	0
P38116	YBR164C	1.24926E-07	1.16497E-07	8.49518E-08	1.09245E-07	1.14045E-07	1.36982E-07	0	9.97104E-08	1.0979E-07	0	0	0
P30665	YPR019W	0	2.60562E-08	1.89757E-08	8.05154E-09	8.41568E-09	0	0	7.36372E-09	2.45592E-08	0	0	0
P38153	YBR288C	0	7.47264E-08	1.65278E-07	2.31027E-08	2.41142E-08	0	0	0	0	0	0	0
P38993	YMR058W	0	0	1.15716E-08	0	0	0	1.22594E-08	0	1.49297E-08	4.32052E-08	4.54568E-08	1.24212E-08
Q03790	YMR153W	2.71487E-08	0	1.0711E-07	7.19739E-08	0	0	0	0	0	0	2.39119E-08	1.98659E-08
Q12242	YOR138C	1.56176E-08	0	0	1.3635E-08	4.32202E-08	1.71146E-08	0	1.24617E-08	1.37159E-08	1.30686E-08	0	1.14097E-08
P40056	YER083C	0	0	1.26787E-07	5.37556E-08	1.70208E-07	0	4.43203E-08	0	0	5.14878E-08	0	0
P53091	YGL201C	0	0	1.66291E-08	7.04004E-09	0	0	0	6.43314E-09	7.0805E-09	6.75682E-09	0	5.90716E-09
P32347	YDR047W	4.1919E-08	0	8.64598E-08	0	0	0	0	0	0	0	0	0
P28789	YDL205C	0	0	0	0	0	0	0	0	0	2.39827E-07	0	2.09459E-07
P38884	YHR198C	5.08133E-08	4.73847E-08	3.45528E-08	0	4.63874E-08	5.57171E-08	3.66163E-08	4.05571E-08	4.46565E-08	4.25607E-08	0	0
P31334	YGR220C	0	0	0	1.78843E-07	0	0	2.82185E-07	5.38183E-08	0	0	0	0
Q08558	YOR180C	0	6.21373E-08	4.5312E-08	1.76735E-07	0	0	0	0	5.85602E-08	5.58113E-08	5.872E-08	1.47844E-07
