#id: 1329501331
#name: S.cerevisiae - Whole organism (Integrated)
#score: 17.05
#description: integrated dataset: weighted average of all S.cerevisiae WHOLE_ORGANISM, Interaction consistency score: 17.05, Coverage: 96
#organ: WHOLE_ORGANISM
#integrated: true
#coverage: 96
#publication_year: 2021
#filename: 4932-WHOLE_ORGANISM-integrated.txt
#
#internal_id	string_external_id	abundance
1861184	4932.YGR185C	1127
1864275	4932.YOL109W	1122
1858819	4932.YBL072C	1112
1863731	4932.YNL014W	1111
1862002	4932.YJL130C	1099
1861473	4932.YHR089C	1097
1861287	4932.YGR285C	1097
1862847	4932.YLR153C	1085
1859898	4932.YDR233C	1085
1858823	4932.YBL076C	1085
1862500	4932.YKL216W	1071
1861440	4932.YHR064C	1065
1861081	4932.YGR094W	1065
1862973	4932.YLR259C	1022
1859142	4932.YBR249C	1014
1859515	4932.YDL126C	999
1865162	4932.YPR102C	995
1864366	4932.YOR027W	986
1862227	4932.YJR121W	984
1862246	4932.YJR139C	975
1862012	4932.YJL138C	962
1863094	4932.YLR367W	958
1859576	4932.YDL182W	954
1859447	4932.YDL061C	950
1861950	4932.YJL080C	950
1859180	4932.YBR286W	947
1862232	4932.YJR126C	944
1860676	4932.YFR031C-A	939
1860961	4932.YGL245W	937
1861773	4932.YIL133C	932
1863595	4932.YMR217W	928
1864798	4932.YPL037C	922
1862826	4932.YLR134W	921
1860736	4932.YGL026C	920
1861204	4932.YGR204W	917
1863572	4932.YMR194W	913
1863047	4932.YLR325C	912
1860466	4932.YER110C	907
1864828	4932.YPL066W	902
1864736	4932.YOR374W	900
1863055	4932.YLR333C	899
1860418	4932.YER074W	897
1862052	4932.YJL177W	895
1860406	4932.YER065C	891
1862150	4932.YJR045C	890
1859565	4932.YDL171C	883
1863115	4932.YLR388W	882
1864652	4932.YOR298C-A	879
1860817	4932.YGL105W	879
1861209	4932.YGR209C	878
1861374	4932.YHR010W	877
1863213	4932.YML008C	874
1860917	4932.YGL202W	871
1860187	4932.YDR502C	862
1862210	4932.YJR105W	860
1860678	4932.YFR032C-A	858
1863890	4932.YNL162W	839
1861529	4932.YHR141C	837
1863118	4932.YLR390W-A	834
1859753	4932.YDR099W	829
1862635	4932.YLL018C	823
1863984	4932.YNL255C	823
1858739	4932.YBL003C	822
1861715	4932.YIL078W	820
1861393	4932.YHR027C	815
1865101	4932.YPR041W	809
1859249	4932.YCL050C	808
1858847	4932.YBL099W	802
1860356	4932.YER023W	799
1860588	4932.YFL018C	795
1859968	4932.YDR298C	792
1863067	4932.YLR344W	788
1862567	4932.YKR057W	784
1864534	4932.YOR185C	784
1859578	4932.YDL184C	784
1860319	4932.YEL071W	782
1859075	4932.YBR191W	778
1862065	4932.YJL190C	770
1860396	4932.YER056C-A	768
1862066	4932.YJL191W	763
1860138	4932.YDR454C	763
1862307	4932.YKL033W-A	759
1864691	4932.YOR332W	756
1862569	4932.YKR059W	753
1863973	4932.YNL244C	752
1858628	4932.YAL012W	750
1859461	4932.YDL075W	740
1862645	4932.YLL026W	732
1862605	4932.YKR094C	728
1861686	4932.YIL052C	727
1863234	4932.YML026C	726
1864551	4932.YOR198C	724
1863511	4932.YMR143W	722
1863724	4932.YNL007C	719
1862588	4932.YKR077W	719
1859025	4932.YBR143C	717
1864668	4932.YOR312C	707
1862669	4932.YLL050C	702
1864966	4932.YPL198W	702
1859297	4932.YCR024C-A	702
1860582	4932.YFL014W	702
1859680	4932.YDR033W	700
1859238	4932.YCL040W	700
1859469	4932.YDL083C	691
1861604	4932.YHR208W	678
1859536	4932.YDL145C	677
1860429	4932.YER081W	674
1861265	4932.YGR264C	666
1861646	4932.YIL018W	664
1862440	4932.YKL156W	664
1860458	4932.YER102W	664
1864044	4932.YNL312W	661
1861073	4932.YGR086C	661
1861047	4932.YGR061C	658
1864701	4932.YOR341W	657
1860618	4932.YFL045C	657
1860921	4932.YGL206C	655
1863472	4932.YMR108W	653
1863164	4932.YLR432W	650
1859470	4932.YDL084W	650
1859452	4932.YDL066W	647
1859783	4932.YDR127W	645
1860116	4932.YDR432W	642
1864305	4932.YOL139C	641
1863695	4932.YMR307W	641
1863342	4932.YML123C	632
1863552	4932.YMR178W	631
1864789	4932.YPL028W	629
1862895	4932.YLR185W	628
1859468	4932.YDL082W	623
1863697	4932.YMR309C	621
1864430	4932.YOR086C	618
1865103	4932.YPR043W	616
1864684	4932.YOR326W	613
1864358	4932.YOR020C	613
1862722	4932.YLR033W	611
1863445	4932.YMR083W	611
1862733	4932.YLR043C	610
1858981	4932.YBR106W	604
1860064	4932.YDR381W	601
1863367	4932.YMR012W	597
1863036	4932.YLR314C	593
1862329	4932.YKL054C	593
1861384	4932.YHR020W	591
1864723	4932.YOR361C	588
1863860	4932.YNL135C	587
1861385	4932.YHR021C	587
1864516	4932.YOR167C	583
1858907	4932.YBR039W	580
1860255	4932.YEL017C-A	578
1864588	4932.YOR234C	574
1863621	4932.YMR242C	573
1862907	4932.YLR197W	567
1863134	4932.YLR406C	565
1859523	4932.YDL133C-A	564
1861712	4932.YIL075C	560
1863749	4932.YNL031C	551
1860369	4932.YER036C	549
1864718	4932.YOR356W	549
1859587	4932.YDL192W	544
1862348	4932.YKL071W	541
1859829	4932.YDR172W	539
1861341	4932.YHL034C	538
1862750	4932.YLR060W	537
1861409	4932.YHR039C-A	537
1863513	4932.YMR145C	536
1863949	4932.YNL220W	536
1861790	4932.YIL148W	534
1864910	4932.YPL145C	534
1864647	4932.YOR293W	527
1864531	4932.YOR182C	521
1862980	4932.YLR264W	520
1862076	4932.YJL200C	517
1863836	4932.YNL112W	509
1861021	4932.YGR037C	508
1864708	4932.YOR346W	506
1863441	4932.YMR079W	506
1858992	4932.YBR115C	505
1864342	4932.YOR007C	504
1864675	4932.YOR317W	502
1859407	4932.YDL022W	500
1860358	4932.YER025W	499
1859107	4932.YBR218C	498
1861383	4932.YHR019C	498
1860950	4932.YGL234W	494
1864517	4932.YOR168W	493
1862716	4932.YLR027C	493
1861254	4932.YGR253C	492
1864666	4932.YOR310C	491
1864583	4932.YOR230W	490
1862947	4932.YLR234W	489
1862309	4932.YKL035W	489
1862926	4932.YLR216C	486
1858780	4932.YBL039C	486
1863283	4932.YML070W	484
1860548	4932.YER178W	484
1858876	4932.YBR010W	481
1861382	4932.YHR018C	481
1860570	4932.YFL004W	476
1863420	4932.YMR059W	476
1863608	4932.YMR230W	475
1861151	4932.YGR159C	474
1858987	4932.YBR111C	473
1860020	4932.YDR345C	468
1862042	4932.YJL167W	466
1862175	4932.YJR070C	464
1864765	4932.YPL004C	460
1861368	4932.YHR005C-A	456
1861570	4932.YHR179W	454
1864995	4932.YPL226W	453
1861619	4932.YHR215W	452
1864810	4932.YPL048W	451
1860954	4932.YGL238W	451
1863845	4932.YNL121C	450
1863627	4932.YMR246W	449
1864533	4932.YOR184W	448
1862280	4932.YKL009W	446
1863688	4932.YMR303C	444
1862199	4932.YJR094W-A	443
1863220	4932.YML012W	441
1864019	4932.YNL287W	440
1861444	4932.YHR068W	440
1861370	4932.YHR007C	440
1859398	4932.YDL014W	440
1862111	4932.YJR007W	440
1860850	4932.YGL137W	440
1859715	4932.YDR064W	438
1860193	4932.YDR508C	434
1865235	4932.YPR163C	434
1863514	4932.YMR146C	432
1860693	4932.YFR044C	430
1863614	4932.YMR235C	430
1860413	4932.YER069W	424
1862362	4932.YKL085W	423
1860417	4932.YER073W	422
1859647	4932.YDR002W	421
1861214	4932.YGR214W	420
1865214	4932.YPR149W	420
1864480	4932.YOR136W	420
1863006	4932.YLR287C-A	419
1858658	4932.YAL035W	419
1860490	4932.YER133W	418
1864855	4932.YPL093W	418
1860185	4932.YDR500C	417
1863012	4932.YLR293C	416
1860483	4932.YER126C	415
1865122	4932.YPR062W	414
1860459	4932.YER103W	413
1864623	4932.YOR270C	413
1860861	4932.YGL148W	413
1860168	4932.YDR483W	412
1860702	4932.YFR052W	410
1859785	4932.YDR129C	408
1860262	4932.YEL020W-A	408
1859988	4932.YDR316W-B	408
1863389	4932.YMR031C	407
1859590	4932.YDL195W	407
1865227	4932.YPR158W-B	407
1862375	4932.YKL096W-A	407
1863253	4932.YML045W	407
1861613	4932.YHR214C-B	407
1864219	4932.YOL059W	406
1861391	4932.YHR025W	405
1864908	4932.YPL143W	405
1860390	4932.YER052C	404
1863604	4932.YMR226C	402
1860263	4932.YEL021W	399
1863486	4932.YMR121C	399
1858788	4932.YBL045C	399
1860606	4932.YFL034C-A	397
1859235	4932.YCL037C	397
1861174	4932.YGR175C	397
1858670	4932.YAL044C	395
1858944	4932.YBR072W	394
1864120	4932.YNR043W	394
1858634	4932.YAL016W	392
1863607	4932.YMR229C	392
1860269	4932.YEL027W	390
1863859	4932.YNL134C	390
1864874	4932.YPL111W	388
1864885	4932.YPL121C	387
1859743	4932.YDR091C	387
1860047	4932.YDR368W	387
1860205	4932.YDR519W	385
1865095	4932.YPR036W	385
1860703	4932.YFR053C	383
1864994	4932.YPL225W	383
1864310	4932.YOL144W	382
1863976	4932.YNL247W	382
1859086	4932.YBR199W	381
1858734	4932.YAR071W	380
1862510	4932.YKR001C	380
1860720	4932.YGL011C	380
1865092	4932.YPR033C	377
1859521	4932.YDL131W	377
1863727	4932.YNL010W	377
1861046	4932.YGR060W	376
1865266	4932.YPR191W	373
1863792	4932.YNL071W	372
1860886	4932.YGL173C	372
1862182	4932.YJR077C	372
1860944	4932.YGL228W	370
1859241	4932.YCL043C	370
1861159	4932.YGR162W	369
1863970	4932.YNL241C	369
1861730	4932.YIL094C	368
1860219	4932.YDR529C	368
1861211	4932.YGR211W	366
1864452	4932.YOR108W	364
1859141	4932.YBR248C	363
1861979	4932.YJL109C	362
1864840	4932.YPL078C	362
1863105	4932.YLR378C	359
1861424	4932.YHR052W	359
1859924	4932.YDR258C	355
1858710	4932.YAR015W	355
1864658	4932.YOR303W	355
1862717	4932.YLR028C	354
1862398	4932.YKL117W	353
1865129	4932.YPR069C	352
1862495	4932.YKL211C	352
1861858	4932.YIR034C	352
1863468	4932.YMR105C	350
1860268	4932.YEL026W	349
1864557	4932.YOR204W	349
1863673	4932.YMR290C	348
1859485	4932.YDL097C	347
1860910	4932.YGL195W	347
1864437	4932.YOR094W	346
1864216	4932.YOL056W	343
1860331	4932.YER003C	342
1863800	4932.YNL079C	342
1863397	4932.YMR038C	341
1864130	4932.YNR053C	341
1861981	4932.YJL111W	341
1862478	4932.YKL192C	341
1861958	4932.YJL088W	341
1863733	4932.YNL016W	340
1863083	4932.YLR359W	340
1863641	4932.YMR260C	338
1860016	4932.YDR341C	336
1859157	4932.YBR263W	336
1862961	4932.YLR248W	336
1862885	4932.YLR175W	335
1862658	4932.YLL039C	335
1860273	4932.YEL030W	335
1864486	4932.YOR142W	334
1861825	4932.YIR008C	334
1859531	4932.YDL140C	331
1860082	4932.YDR399W	331
1862496	4932.YKL212W	331
1864306	4932.YOL140W	330
1859278	4932.YCR009C	330
1859538	4932.YDL147W	330
1864387	4932.YOR046C	329
1860292	4932.YEL047C	328
1860021	4932.YDR346C	326
1863636	4932.YMR255W	326
1860394	4932.YER055C	326
1858962	4932.YBR088C	322
1865120	4932.YPR060C	322
1861207	4932.YGR207C	321
1860494	4932.YER136W	321
1863828	4932.YNL104C	321
1861171	4932.YGR173W	320
1865074	4932.YPR016C	319
1863581	4932.YMR203W	319
1858950	4932.YBR078W	313
1864260	4932.YOL097C	312
1858957	4932.YBR084W	310
1865168	4932.YPR108W	310
1863780	4932.YNL061W	310
1860593	4932.YFL022C	309
1863433	4932.YMR072W	309
1862906	4932.YLR196W	309
1859826	4932.YDR170C	308
1861423	4932.YHR051W	307
1858984	4932.YBR109C	307
1860444	4932.YER090W	306
1859807	4932.YDR152W	302
1864040	4932.YNL308C	302
1864724	4932.YOR362C	301
1864681	4932.YOR323C	301
1862552	4932.YKR042W	300
1861245	4932.YGR244C	299
1859686	4932.YDR035W	299
1860915	4932.YGL200C	299
1863021	4932.YLR301W	298
1860274	4932.YEL031W	298
1860335	4932.YER006W	297
1861377	4932.YHR013C	296
1863867	4932.YNL141W	295
1860759	4932.YGL048C	295
1865067	4932.YPR010C	294
1862592	4932.YKR081C	293
1863070	4932.YLR347C	292
1859513	4932.YDL124W	292
1864074	4932.YNR001C	292
1859208	4932.YCL009C	292
1859755	4932.YDR101C	291
1861417	4932.YHR047C	291
1863285	4932.YML072C	290
1863620	4932.YMR241W	290
1859725	4932.YDR074W	289
1860403	4932.YER062C	289
1863262	4932.YML052W	287
1864880	4932.YPL117C	287
1865046	4932.YPL273W	287
1863306	4932.YML092C	286
1863423	4932.YMR062C	285
1860650	4932.YFR009W	285
1860880	4932.YGL167C	284
1860199	4932.YDR513W	284
1863145	4932.YLR413W	283
1863632	4932.YMR251W-A	283
1863540	4932.YMR169C	282
1859903	4932.YDR238C	282
1865006	4932.YPL237W	281
1861922	4932.YJL055W	280
1864629	4932.YOR276W	280
1860922	4932.YGL207W	279
1858822	4932.YBL075C	278
1860018	4932.YDR343C	278
1861777	4932.YIL136W	277
1863837	4932.YNL113W	277
1861468	4932.YHR085W	275
1863863	4932.YNL138W	273
1862256	4932.YJR148W	273
1859041	4932.YBR159W	273
1859522	4932.YDL132W	272
1864900	4932.YPL135W	271
1864537	4932.YOR187W	270
1859004	4932.YBR126C	270
1858764	4932.YBL024W	268
1861121	4932.YGR130C	266
1864466	4932.YOR122C	265
1862357	4932.YKL080W	265
1864499	4932.YOR153W	265
1859876	4932.YDR211W	261
1861765	4932.YIL125W	261
1861488	4932.YHR104W	261
1861881	4932.YJL014W	260
1861390	4932.YHR024C	260
1864562	4932.YOR209C	260
1862957	4932.YLR244C	259
1863057	4932.YLR335W	259
1859222	4932.YCL025C	259
1865087	4932.YPR028W	259
1861420	4932.YHR049W	258
1858939	4932.YBR068C	256
1863462	4932.YMR099C	256
1863755	4932.YNL037C	255
1863099	4932.YLR372W	255
1863703	4932.YMR315W	255
1865079	4932.YPR020W	254
1858762	4932.YBL022C	254
1863270	4932.YML058W	252
1865033	4932.YPL260W	252
1862896	4932.YLR186W	252
1859464	4932.YDL078C	250
1861779	4932.YIL138C	249
1861560	4932.YHR170W	249
1862169	4932.YJR064W	248
1862902	4932.YLR192C	248
1863097	4932.YLR370C	246
1861412	4932.YHR042W	246
1861218	4932.YGR218W	245
1861284	4932.YGR282C	244
1863172	4932.YLR438W	244
1863372	4932.YMR015C	243
1865061	4932.YPR004C	243
1863080	4932.YLR356W	243
1860172	4932.YDR487C	243
1859713	4932.YDR062W	242
1864497	4932.YOR151C	242
1859679	4932.YDR032C	242
1859603	4932.YDL208W	242
1862441	4932.YKL157W	241
1864559	4932.YOR206W	241
1862918	4932.YLR208W	240
1863299	4932.YML085C	240
1862047	4932.YJL172W	240
1860755	4932.YGL043W	239
1859879	4932.YDR214W	239
1863835	4932.YNL111C	238
1860790	4932.YGL078C	238
1862558	4932.YKR048C	238
1859054	4932.YBR171W	237
1861535	4932.YHR146W	236
1865171	4932.YPR110C	236
1859361	4932.YCR088W	236
1863324	4932.YML106W	236
1863564	4932.YMR189W	236
1859553	4932.YDL160C	235
1860940	4932.YGL225W	235
1862433	4932.YKL150W	235
1862168	4932.YJR063W	233
1861862	4932.YIR037W	233
1861754	4932.YIL115C	232
1859273	4932.YCR004C	232
1863267	4932.YML056C	232
1864773	4932.YPL012W	231
1859438	4932.YDL052C	231
1863685	4932.YMR300C	231
1862609	4932.YKR097W	230
1860773	4932.YGL062W	230
1863014	4932.YLR295C	230
1863702	4932.YMR314W	229
1860971	4932.YGL255W	229
1860111	4932.YDR427W	229
1864853	4932.YPL091W	229
1858790	4932.YBL047C	229
1859562	4932.YDL168W	228
1858623	4932.YAL007C	228
1860571	4932.YFL005W	227
1862466	4932.YKL181W	226
1860699	4932.YFR050C	226
1861126	4932.YGR135W	226
1863230	4932.YML022W	225
1861093	4932.YGR106C	225
1860645	4932.YFR004W	225
1864200	4932.YOL041C	224
1863300	4932.YML086C	224
1860196	4932.YDR510W	224
1859488	4932.YDL100C	223
1859899	4932.YDR234W	223
1859308	4932.YCR034W	223
1859666	4932.YDR019C	222
1863680	4932.YMR295C	222
1864128	4932.YNR051C	222
1859534	4932.YDL143W	221
1864011	4932.YNL281W	219
1863064	4932.YLR342W	218
1863709	4932.YMR318C	218
1859524	4932.YDL133W	217
1862889	4932.YLR179C	217
1864638	4932.YOR285W	217
1863456	4932.YMR093W	216
1859425	4932.YDL040C	216
1863114	4932.YLR387C	216
1861879	4932.YJL012C	215
1862553	4932.YKR043C	214
1860395	4932.YER056C	214
1864096	4932.YNR021W	214
1863455	4932.YMR092C	213
1860809	4932.YGL097W	213
1863841	4932.YNL117W	213
1861906	4932.YJL041W	212
1862384	4932.YKL104C	211
1862343	4932.YKL067W	211
1861512	4932.YHR128W	211
1861713	4932.YIL076W	211
1860282	4932.YEL037C	210
1863821	4932.YNL098C	209
1863732	4932.YNL015W	209
1860336	4932.YER007C-A	209
1861584	4932.YHR190W	209
1859831	4932.YDR174W	209
1863316	4932.YML100W	208
1862165	4932.YJR060W	207
1861991	4932.YJL121C	207
1865038	4932.YPL265W	207
1862424	4932.YKL142W	206
1862427	4932.YKL145W	205
1863682	4932.YMR297W	205
1861875	4932.YJL008C	204
1865035	4932.YPL262W	203
1863834	4932.YNL110C	203
1858902	4932.YBR034C	203
1862523	4932.YKR014C	203
1861675	4932.YIL043C	202
1860834	4932.YGL122C	202
1862660	4932.YLL041C	202
1861408	4932.YHR039C	201
1861208	4932.YGR208W	201
1862535	4932.YKR026C	201
1859728	4932.YDR077W	200
1865008	4932.YPL239W	199
1859262	4932.YCL064C	199
1864612	4932.YOR259C	199
1859850	4932.YDR190C	198
1862287	4932.YKL016C	198
1861119	4932.YGR128C	198
1862581	4932.YKR071C	198
1860870	4932.YGL157W	197
1860832	4932.YGL120C	197
1861105	4932.YGR116W	196
1864873	4932.YPL110C	196
1859610	4932.YDL215C	196
1859110	4932.YBR221C	195
1859259	4932.YCL059C	195
1862027	4932.YJL153C	195
1863972	4932.YNL243W	195
1863419	4932.YMR058W	195
1860900	4932.YGL187C	195
1859514	4932.YDL125C	194
1859020	4932.YBR139W	194
1864614	4932.YOR261C	193
1860477	4932.YER120W	193
1863409	4932.YMR049C	193
1864317	4932.YOL151W	192
1859823	4932.YDR168W	192
1859031	4932.YBR149W	192
1858702	4932.YAR002C-A	192
1862302	4932.YKL029C	192
1864197	4932.YOL038W	192
1860435	4932.YER086W	192
1864262	4932.YOL098C	191
1860700	4932.YFR051C	190
1861077	4932.YGR090W	190
1864392	4932.YOR051C	190
1860071	4932.YDR388W	190
1858687	4932.YAL060W	189
1863473	4932.YMR109W	189
1861090	4932.YGR103W	189
1863918	4932.YNL189W	188
1863344	4932.YML125C	188
1861406	4932.YHR037W	187
1861316	4932.YHL012W	187
1864525	4932.YOR176W	186
1859711	4932.YDR060W	186
1861452	4932.YHR072W-A	185
1859491	4932.YDL103C	185
1858746	4932.YBL007C	185
1859877	4932.YDR212W	185
1862971	4932.YLR257W	185
1860397	4932.YER057C	185
1862804	4932.YLR113W	184
1860686	4932.YFR037C	184
1863497	4932.YMR131C	183
1862394	4932.YKL113C	183
1861305	4932.YHL004W	183
1864035	4932.YNL303W	183
1860747	4932.YGL037C	182
1864607	4932.YOR254C	182
1863366	4932.YMR011W	182
1859631	4932.YDL236W	181
1858903	4932.YBR035C	181
1864289	4932.YOL123W	181
1861829	4932.YIR012W	181
1860652	4932.YFR010W	180
1861696	4932.YIL062C	180
1859969	4932.YDR299W	180
1860251	4932.YEL013W	180
1863857	4932.YNL132W	180
1863183	4932.YLR449W	179
1861281	4932.YGR279C	179
1861164	4932.YGR167W	179
1862746	4932.YLR056W	179
1862340	4932.YKL065C	179
1863384	4932.YMR027W	177
1865112	4932.YPR052C	176
1859415	4932.YDL029W	176
1859722	4932.YDR071C	176
1860181	4932.YDR496C	176
1863161	4932.YLR429W	175
1860162	4932.YDR477W	175
1862977	4932.YLR262C-A	174
1864472	4932.YOR128C	174
1863960	4932.YNL231C	174
1862130	4932.YJR025C	174
1863545	4932.YMR173W	173
1864780	4932.YPL019C	173
1865116	4932.YPR056W	173
1862119	4932.YJR014W	173
1860092	4932.YDR408C	173
1860750	4932.YGL040C	172
1864224	4932.YOL064C	172
1861492	4932.YHR108W	172
1860182	4932.YDR497C	172
1862244	4932.YJR137C	172
1865258	4932.YPR183W	172
1862314	4932.YKL040C	171
1859528	4932.YDL137W	171
1863754	4932.YNL036W	171
1861592	4932.YHR197W	170
1864920	4932.YPL154C	170
1859399	4932.YDL015C	169
1859496	4932.YDL108W	169
1859621	4932.YDL226C	169
1858975	4932.YBR101C	169
1863400	4932.YMR041C	168
1860780	4932.YGL068W	167
1863842	4932.YNL118C	167
1862591	4932.YKR080W	167
1860062	4932.YDR380W	167
1863291	4932.YML078W	166
1861229	4932.YGR229C	166
1861784	4932.YIL142W	166
1862022	4932.YJL148W	166
1860078	4932.YDR395W	165
1863642	4932.YMR261C	164
1860305	4932.YEL058W	164
1864565	4932.YOR212W	164
1859256	4932.YCL057W	164
1860287	4932.YEL042W	163
1863217	4932.YML010W	163
1864503	4932.YOR157C	163
1859967	4932.YDR297W	163
1864911	4932.YPL146C	163
1860610	4932.YFL037W	163
1861015	4932.YGR032W	162
1859483	4932.YDL095W	162
1861315	4932.YHL011C	161
1859052	4932.YBR169C	161
1863488	4932.YMR122W-A	161
1861372	4932.YHR008C	161
