P39726,1.11293009118977e-05
P39954,8.24262090924041e-05
P39976,4.87704097144314e-06
P40017,1.08660548885059e-06
P40047,5.26264836390857e-06
P40054,4.04688923057148e-06
P40106,6.74877239764085e-07
P40215,5.69331813753259e-06
P40459,1.33380139873152e-06
P40471,5.2911194025254e-06
P40495,3.68724397533172e-06
P40506,1.00567373122758e-06
P40510,1.61933964502407e-06
P40553,3.17085635381074e-07
P40970,3.9516688889506e-07
P41277,5.68975634541925e-06
P41338,4.92117621550253e-06
P41734,1.26953709602861e-06
P41835,2.06949175334798e-07
P41903,2.05701240500092e-06
P41911,5.48217101331036e-06
P41921,3.56522927688014e-06
P41939,5.89425333795515e-07
P41940,1.84108576071145e-05
P42826,9.17859494782789e-07
P42941,1.56198548558183e-06
P43123,2.57632340599819e-06
P43550,3.36031254502689e-08
P43567,6.96068445812865e-06
P43577,2.38116369870644e-07
P43619,4.47591540057583e-06
P46151,7.53883141519363e-07
P46367,0.000401928362351093
P46681,2.0152553591396e-06
P46969,3.13081576860198e-06
P46971,9.52711536754425e-07
P47039,1.82594038869261e-06
P47052,8.62480196251863e-06
P47096,1.59920441576106e-07
P47125,4.23809076014396e-08
P47143,1.96744269950646e-05
P47164,1.04566767746502e-07
P47165,2.61336308868163e-06
P47169,9.89094003898981e-06
P47176,6.46698161492228e-06
P47771,3.22405000018429e-07
P47912,3.19161476828131e-06
P48015,1.06306849565639e-05
P48525,6.88588739880092e-08
P48527,2.90456764950229e-07
P48567,6.66191607177998e-08
P48570,1.21906253595325e-05
P48836,9.74387868953547e-07
P49017,1.27935866959466e-06
P49089,6.81321450107452e-06
P49090,4.98918098233808e-06
P49095,5.34198145044382e-07
P49367,5.87934593475772e-06
P49435,9.55912028101895e-06
P49723,1.55069211087375e-05
P49775,8.55655785048545e-07
P50094,2.26015851958516e-07
P50107,9.8224925920198e-07
P51601,1.71396693324046e-06
P52489,8.64919768335771e-07
P52893,1.34245832709063e-06
P52910,2.92114865566678e-05
P53045,5.02067506921431e-05
P53090,8.13650831852738e-06
P53101,9.36734222425072e-07
P53128,1.47958750926343e-06
P53184,2.72862299227293e-05
P53199,1.92089248927838e-06
P53312,4.83052174304178e-06
P53629,6.3849088536899e-07
P53753,7.295271356998e-07
P53848,9.35092876620135e-08
P53852,1.1450374426491e-06
P53909,4.38487377687271e-07
P53915,1.02892038494234e-07
P54113,3.26496562772123e-06
P54114,4.43017547411065e-07
P54115,0.000121513359411814
P54781,1.72511723258398e-06
P54783,1.23657989484109e-06
P54838,2.47219041236627e-06
P54839,1.09748105605018e-05
P54885,1.52448303771048e-06
P61829,0.000108655044702728
P80210,1.81077115404066e-05
P80235,4.3611700340137e-06
P81450,8.03276400624532e-06
Q00055,1.36300918341194e-06
Q00711,3.17785299772971e-06
Q00764,9.66406101419367e-06
Q01217,1.30891386617394e-05
Q01519,2.2011947181054e-05
Q01802,2.81080778158791e-07
Q02046,2.63286879032821e-06
Q02196,2.38128209490286e-05
Q02784,8.91875551478602e-06
Q02979,4.07514887343087e-08
Q03266,6.36469126175803e-07
Q03677,2.67636912379602e-07
Q03941,4.15465882550254e-06
Q04066,8.87199975576993e-07
Q04120,2.18241515334627e-06
Q04178,1.89662389765287e-05
Q04212,8.65812252970005e-07
Q04430,8.33970089462172e-07
Q04728,3.60710820020068e-06
Q04894,7.93200859027431e-06
Q05016,1.13454800061744e-05
Q05506,7.2440473863081e-06
Q05567,9.73298955166257e-07
Q05584,1.35003891371402e-06
Q05788,2.94398784434783e-06
Q05874,1.15855018047535e-06
Q05911,4.28823103423671e-05
Q05979,7.88288732764133e-07
Q06405,3.94929176986258e-06
Q06408,1.63914254618418e-07
Q06892,5.88901564767267e-08
Q07938,2.3957178010049e-07
Q08220,1.17949463404476e-06
Q08645,5.79293071479191e-07
Q10740,7.27690013819027e-07
Q12068,7.72649558479485e-06
Q12074,4.14850229208059e-05
Q12109,1.54017287792216e-06
Q12122,2.32064593635926e-05
Q12154,9.48313026626975e-06
Q12165,2.17310089405456e-05
Q12166,1.69914443751291e-07
Q12189,3.11232721242891e-06
Q12211,9.72919880097032e-07
Q12233,6.22580873150245e-07
Q12265,1.86953349523882e-06
Q12271,3.26454386060214e-07
Q12283,9.89503973519297e-07
Q12349,3.97647456072302e-06
Q12428,3.77849217926242e-06
Q12452,2.44467022354205e-06
Q12455,4.91297742964439e-07
Q12458,2.18378506498608e-06
Q12680,2.27487174242294e-06
Q6Q547,1.28950156326749e-07
Q99258,2.82399799725082e-05
Q99312,5.94123085238054e-07

